,Year,Area,Date,Road,Municipality Name,County Name,Province Name,Fatalties,Serious Injuries,Light Injuries,Units Involved,Pedestrains Involved,Bicycles Involved,Mopeds Involved,Motorcycles,Light Vehicles Involved,Heavy Vehicles Involved,Other Units Involved,Unspecified Units Involved,Road Speed Limit,Accident with Hit and Run,Fog Presence,Surrounding Environment,Special Lane Presence,Special Traffic Measures,Weather Conditions,Special Road Functions,Severity of Accident,Influence of Fog,Influence of Environment,Influence of Traffic,Influence of Weather,Influence of Wind Intensity,Influence of Lighting,Influence of Special Measures,Influence of Road Objects,Influence of Road Surface,Influence of Visibility,Intersection Characteristics,Lighting Conditions,Traffic Regulation and Priority,Direction of Road,Subtype of Accident,Subtype of Road Section,Subzone within Area,Road Surface Conditions,Type of Road,Road Ownership,Wind Conditions,Day of the Week Grouping,Hour of Day,Time of Day Grouping,Type of Accident,Day,Month
19543,2020,0,2020-08-01,TP-2442,SANT JAUME DELS DOMENYS,Baix Penedes,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,1,2,4,3,2,0,16.0,1,0,1,8
19544,2020,0,2020-08-02,B-124,CASTELLAR DEL VALLES,Valles Occidental,3,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,1,2,4,4,2,0,15.36,1,5,2,8
19545,2020,1,2020-10-01,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,0,0,1,0,0,30.0,0.0,1,-1,Carril bus,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Atropellament,-1,2,2,5,-1,2,1,20.01,1,3,1,10
19546,2020,0,2020-09-20,B-124,CASTELLAR DEL VALLES,Valles Occidental,3,0,1,2,3,0,0,0,2,1,0,0,0,100.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,3,2,0,8.48,0,2,20,9
19547,2020,0,2020-09-30,C-153a,"VALL DE BIANYA, LA",Garrotxa,1,0,1,0,1,0,0,0,0,0,1,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,4,2,2,1,8.3,0,1,30,9
19548,2020,0,2020-11-11,C-1412a,COPONS,Anoia,3,1,0,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,4,0,2,1,10.0,0,1,11,11
19549,2020,0,2020-08-31,C-37z,MANRESA,Bages,3,0,2,4,4,0,0,0,0,4,0,0,0,50.0,0.0,0,0,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Col·lisió frontal,-1,1,2,4,3,2,1,23.1,2,2,31,8
19550,2020,1,2020-10-13,SE,BARCELONA,Barcelones,3,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Fregament o col·lisió lateral,-1,2,2,5,-1,2,1,2.1,2,2,13,10
19551,2020,1,2020-12-20,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,30.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,Envestida (frontal lateral),1,2,2,5,-1,2,0,21.39,1,2,20,12
19552,2020,0,2020-11-30,AP-7,SANTA PERPETUA DE MO,Valles Occidental,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,3,No n'hi ha,3.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,Caiguda en la via,-1,1,2,4,1,2,1,21.52,1,0,30,11
19553,2020,1,2020-09-17,SE,BARCELONA,Barcelones,3,0,2,0,2,0,0,0,2,0,0,0,0,100.0,0.0,1,-1,Carril bus,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,Fregament o col·lisió lateral,2,2,2,5,-1,2,1,21.4,1,2,17,9
19554,2020,0,2020-12-08,N-230b,PA?LS,Baix Ebre,0,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Resta sortides de via,-1,1,2,4,4,2,1,11.56,0,1,8,12
19555,2020,1,2020-11-05,SE,CERDANYOLA DEL VALLES,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,11.32,0,3,5,11
19556,2020,1,2020-12-07,SE,SANT ADRIA DE BESOS,Barcelones,3,0,1,0,2,1,0,0,0,1,0,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,5,3,0,Atropellament,1,2,2,5,-1,2,1,20.34,1,3,7,12
19557,2020,0,2020-10-24,C-241d,"PILES, LES",Conca de Barbera,0,0,1,1,2,0,0,0,1,0,1,0,0,100.0,1.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,2,1,Resta sortides de via,2,1,2,4,2,2,0,10.31,0,1,24,10
19558,2020,1,2020-11-10,SE,BARCELONA,Barcelones,3,0,1,0,3,0,0,0,3,0,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,2,2,5,-1,2,1,15.0,1,2,10,11
19559,2020,0,2020-10-24,N-II,SANT JULIA DE RAMIS,Girones,1,0,4,0,3,0,0,0,3,0,0,0,0,60.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Envestida (frontal lateral),1,1,2,4,1,2,0,10.33,0,2,24,10
19560,2020,0,2020-10-08,AP-7,"ROCA DEL VALLES, LA",Valles Oriental,3,0,1,0,3,0,0,0,0,1,2,0,0,100.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,2,0,Encalç,3,1,2,4,1,2,1,17.06,1,2,8,10
19561,2020,1,2020-11-29,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,1.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,Fregament o col·lisió lateral,-1,2,2,5,-1,2,0,21.48,1,2,29,11
19562,2020,0,2020-01-07,C-51,"BISBAL DEL PENEDES, LA",Baix Penedes,0,0,1,2,2,0,0,0,0,2,0,0,0,100.0,0.0,0,0,Carril lent,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Envestida (frontal lateral),-1,1,2,4,2,2,1,19.58,1,2,7,1
19563,2020,0,2020-02-08,N-141e,BESCANO,Girones,1,0,1,0,2,0,1,0,0,1,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,2,-1,Encalç,1,1,2,4,4,2,0,13.42,0,2,8,2
19564,2020,1,2020-02-01,SE,"GRANADA, LA",Alt Penedes,3,0,1,0,1,0,0,1,0,0,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,2,2,5,2,2,0,13.1,0,0,1,2
19565,2020,1,2020-01-13,SE,SANT BOI DE LLOBREGAT,Baix Llobregat,3,0,2,0,2,0,0,0,1,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,1,4,5,0,Envestida (frontal lateral),1,2,2,5,-1,2,1,14.05,1,2,13,1
19566,2020,1,2020-01-09,SE,BLANES,Selva,1,0,1,0,1,0,0,1,0,0,0,0,0,30.0,0.0,0,2,Carril bus,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Caiguda en la via,-1,2,2,5,-1,2,1,2.0,2,0,9,1
19567,2020,1,2020-01-31,SE,SANT BOI DE LLOBREGAT,Baix Llobregat,3,0,1,1,2,0,0,2,0,0,0,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,1,5,4,0,Envestida (frontal lateral),2,2,2,5,-1,2,0,22.2,2,2,31,1
19568,2020,1,2020-01-16,SE,TERRASSA,Valles Occidental,3,0,1,0,2,0,0,0,1,1,0,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,1,0,0,0,1,1,5,4,1,Envestida (frontal lateral),2,2,2,5,-1,2,1,6.54,0,2,16,1
19569,2020,1,2020-01-07,SE,SABADELL,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,4,1,Atropellament,1,2,2,5,-1,2,1,21.0,1,3,7,1
19570,2020,1,2020-02-07,SE,VILANOVA I LA GELTRU,Garraf,3,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,4,1,Envestida (frontal lateral),0,2,2,5,-1,2,0,21.45,1,2,7,2
19571,2020,0,2020-02-24,T-310,REUS,Baix Camp,0,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,Carril central,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Envestida (frontal lateral),1,1,2,4,2,2,1,8.48,0,2,24,2
19572,2020,1,2020-01-08,SE,TARRAGONA,Tarragones,0,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Col·lisió frontal,-1,2,2,5,-1,2,1,19.4,1,2,8,1
19573,2020,0,2020-02-13,C-31F,CABRERA DE MAR,Maresme,3,0,1,0,3,0,0,0,0,2,1,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Encalç,-1,1,2,4,2,2,1,13.42,0,2,13,2
19574,2020,0,2020-01-23,C-31,CALONGE,Baix Emporda,1,0,1,2,2,0,0,0,0,1,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Encalç,-1,1,2,4,2,2,1,16.57,1,2,23,1
19575,2020,0,2020-02-04,C-17,GRANOLLERS,Valles Oriental,3,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,1,2,4,4,2,1,9.1,0,5,4,2
19576,2020,1,2020-03-02,SE,MATARO,Maresme,3,0,1,0,4,0,0,0,0,4,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,0,4,-1,-1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,2,2,5,-1,2,1,18.3,1,4,2,3
19577,2020,1,2020-04-22,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,0,1,0,0,0,30.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Atropellament,-1,2,2,5,-1,2,1,11.0,0,3,22,4
19578,2020,1,2020-01-26,BV-5001,MONTORNES DEL VALLES,Valles Oriental,3,0,1,0,2,0,0,0,1,1,0,0,0,40.0,0.0,0,0,No n'hi ha,-1.0,3,3,1,0,0,0,1,0,0,0,0,0,0,1,4,3,1,Envestida (frontal lateral),2,0,2,4,-1,2,0,16.5,1,2,26,1
19579,2020,1,2020-02-14,SE,BARCELONA,Barcelones,3,0,1,0,1,0,0,0,0,0,1,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,Caiguda en la via,-1,2,2,5,-1,2,0,21.15,1,0,14,2
19580,2020,1,2020-02-10,SE,GRANOLLERS,Valles Oriental,3,1,0,0,2,1,0,0,0,0,1,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Atropellament,-1,2,2,5,-1,2,1,14.03,1,3,10,2
19581,2020,1,2020-02-25,SE,ESPARREGUERA,Baix Llobregat,3,0,1,0,3,0,0,0,0,3,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,0,4,-1,0,Envestida (frontal lateral),-1,2,2,5,-1,2,1,8.45,0,2,25,2
19582,2020,1,2020-02-26,SE,TERRASSA,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,5,0,Atropellament,2,2,2,5,-1,2,1,17.17,1,3,26,2
19583,2020,1,2020-03-09,SE,FIGUERES,Alt Emporda,1,0,1,1,1,0,0,0,0,1,0,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Altres,-1,2,2,5,-1,2,1,5.3,2,5,9,3
19584,2020,1,2020-01-13,SE,MONTBLANC,Conca de Barbera,0,0,1,1,3,2,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Atropellament,-1,2,2,5,-1,2,1,8.55,0,3,13,1
19585,2020,0,2020-05-05,C-150a,BANYOLES,Pla de l'Estany,1,0,1,0,1,0,0,1,0,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Sortida de via amb xoc o col·lisió,-1,1,2,4,-1,2,1,21.21,1,1,5,5
19586,2020,1,2020-01-31,SE,SANT BOI DE LLOBREGAT,Baix Llobregat,3,0,1,0,2,0,0,0,1,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,-1,1,4,2,-1,Envestida (frontal lateral),1,2,2,5,-1,2,1,8.07,0,2,31,1
19587,2020,1,2020-01-01,SE,GIRONA,Girones,1,0,1,0,1,0,0,0,1,0,0,0,0,100.0,1.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Col·lisió frontal,-1,2,2,5,-1,2,1,6.33,0,2,1,1
19588,2020,0,2020-06-21,N-240,MONTBLANC,Conca de Barbera,0,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Resta sortides de via,-1,1,2,4,4,2,0,16.12,1,1,21,6
19589,2020,1,2020-03-31,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,4,-1,1,Atropellament,2,2,0,5,-1,2,1,14.27,1,3,31,3
19590,2020,0,2020-07-17,C-58,SABADELL,Valles Occidental,3,1,0,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Resta sortides de via,-1,1,2,4,-1,2,0,18.59,1,1,17,7
19591,2020,1,2020-08-03,SE,BARCELONA,Barcelones,3,1,0,0,2,1,0,0,0,1,0,0,0,100.0,0.0,1,-1,Carril bus,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,0,Atropellament,1,2,2,5,-1,2,1,17.35,1,3,3,8
19592,2020,1,2020-12-21,SE,CERDANYOLA DEL VALLES,Valles Occidental,3,0,1,0,1,0,0,0,1,0,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,0,Caiguda en la via,0,2,2,5,-1,2,1,11.23,0,0,21,12
19593,2020,0,2020-09-14,C-32,SANT PERE DE RIBES,Garraf,3,0,1,0,2,0,0,0,0,2,0,0,0,120.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Fregament o col·lisió lateral,-1,1,2,4,2,2,1,9.39,0,2,14,9
19594,2020,1,2020-09-24,N-IIa,VILAMALLA,Alt Emporda,1,0,1,0,2,0,0,0,1,0,1,0,0,70.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,2,1,Fregament o col·lisió lateral,3,0,2,4,1,2,1,15.39,1,2,24,9
19595,2020,0,2020-02-11,N-II,LLEIDA,Segria,2,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,Habilitació voral/carril addicional,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Atropellament,-1,1,2,4,0,2,1,5.49,2,3,11,2
19596,2020,1,2020-10-10,SE,ALCOLETGE,Segria,2,1,0,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,2,3,5,-1,2,0,17.05,1,1,10,10
19597,2020,1,2020-02-17,SE,LLORET DE MAR,Selva,1,0,1,0,1,0,1,0,0,0,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,2,2,5,-1,2,1,11.5,0,0,17,2
19598,2020,0,2020-06-30,T-702,POBOLEDA,Priorat,0,0,1,0,1,0,0,0,0,1,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Resta sortides de via,-1,1,2,4,4,2,1,19.31,1,1,30,6
19599,2020,0,2020-08-03,C-13,ALCOLETGE,Segria,2,0,1,0,1,0,0,0,0,0,0,1,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,-1,-1,Resta sortides de via,3,1,2,4,4,2,1,12.05,0,1,3,8
19600,2020,0,2020-07-29,C-55,CLARIANA DE CARDENER,Solsones,2,0,1,0,2,0,0,0,0,1,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,2,2,1,14.02,1,2,29,7
19601,2020,1,2020-07-01,SE,ESPLUGUES DE LLOBREGAT,Baix Llobregat,3,0,1,0,2,0,0,0,1,0,0,1,0,20.0,1.0,0,2,Carril bici,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,1,4,3,1,Envestida (frontal lateral),1,2,2,5,0,2,1,17.1,1,2,1,7
19602,2020,1,2020-12-27,SE,SANT FELIU DE GUIXOLS,Baix Emporda,1,0,1,0,1,0,0,0,1,0,0,0,0,50.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Altres,-1,2,2,5,3,2,0,14.46,1,5,27,12
19603,2020,0,2020-11-29,GI-623,VENTALLO,Alt Emporda,1,0,1,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,4,3,2,0,11.5,0,1,29,11
19604,2020,1,2020-12-15,SE,CORNELLA DE LLOBREGAT,Baix Llobregat,3,0,1,0,1,0,0,0,0,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,2,2,5,3,2,1,7.04,0,4,15,12
19605,2020,0,2020-10-11,B-20,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,1,-1,Carril bus,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Envestida (frontal lateral),-1,1,0,4,-1,2,0,1.28,2,2,11,10
19606,2020,0,2020-09-19,CR,PERAMOLA,Alt Urgell,2,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,0,3,0,2,0,13.24,0,2,19,9
19607,2020,0,2020-08-31,TV-7211,REUS,Baix Camp,0,0,1,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Resta sortides de via,-1,1,2,4,-1,2,1,20.0,1,1,31,8
19608,2020,0,2020-08-16,C-32,GAVA,Baix Llobregat,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,0,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Envestida (frontal lateral),-1,1,2,4,2,2,0,12.16,0,2,16,8
19609,2020,0,2020-08-19,C-63,RIUDARENES,Selva,1,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,1,2,4,2,2,1,8.35,0,2,19,8
19610,2020,0,2020-08-22,SE,SALDES,Bergueda,3,1,0,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,0,0,0,2,0,8.52,0,1,22,8
19611,2020,1,2020-07-09,SE,PARETS DEL VALLES,Valles Oriental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,1,7.39,0,3,9,7
19612,2020,1,2020-05-07,SE,MATARO,Maresme,3,0,1,0,1,0,1,0,0,0,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,2,2,5,-1,2,1,14.07,1,0,7,5
19613,2020,1,2020-05-08,SE,LLEIDA,Segria,2,0,1,0,2,0,0,0,0,1,0,1,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,Envestida (frontal lateral),2,2,2,5,-1,2,1,8.5,0,2,8,5
19614,2020,1,2020-06-01,SE,MATARO,Maresme,3,0,1,0,1,0,1,0,0,0,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,-1,0,0,0,0,0,1,0,0,0,4,-1,-1,Caiguda en la via,-1,2,2,5,-1,2,1,7.0,0,0,1,6
19615,2020,0,2020-05-31,CR,"MONTMELL, EL",Baix Penedes,0,1,0,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,3,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,Resta sortides de via,-1,1,0,3,0,2,0,21.0,1,1,31,5
19616,2020,1,2020-05-03,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Encalç,-1,2,2,5,-1,2,0,19.15,1,2,3,5
19617,2020,0,2020-05-17,C-242,ALFORJA,Baix Camp,0,0,2,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Altres,-1,1,2,4,2,2,0,20.55,1,5,17,5
19618,2020,1,2020-06-01,BV-5229,SANT VICENC DE TORELLO,Osona,3,0,1,0,2,1,0,0,0,1,0,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,2,3,1,0,0,0,1,0,0,0,0,0,0,2,5,4,1,Atropellament,0,0,2,4,0,1,1,21.38,1,3,1,6
19619,2020,1,2020-06-20,SE,ROQUETES,Baix Ebre,0,0,1,0,1,0,0,0,1,0,0,0,0,40.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,2,2,5,-1,2,0,13.0,0,0,20,6
19620,2020,1,2020-06-24,SE,TERRASSA,Valles Occidental,3,0,2,0,3,0,2,0,0,1,0,0,0,100.0,0.0,0,2,Carril bici,-1.0,3,3,1,0,1,0,0,0,1,0,0,0,0,0,5,-1,0,Col·lisió frontal,-1,2,2,5,-1,2,1,23.05,2,2,24,6
19621,2020,0,2020-06-19,T-323,MONT-ROIG DEL CAMP,Baix Camp,0,0,1,0,2,0,0,0,1,0,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,5,1,Envestida (frontal lateral),1,1,2,4,3,2,1,13.26,0,2,19,6
19622,2020,1,2020-07-08,SE,TORDERA,Maresme,3,0,1,0,2,0,0,1,0,1,0,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Encalç,1,2,2,5,0,2,1,17.1,1,2,8,7
19623,2020,1,2020-06-25,SE,SANT JOAN DESPI,Baix Llobregat,3,0,1,0,1,0,0,0,0,0,0,1,0,100.0,0.0,0,2,Carril bici,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Altres,-1,2,2,5,-1,2,1,11.3,0,5,25,6
19624,2020,1,2020-06-26,SE,LLEIDA,Segria,2,0,1,4,3,0,0,0,0,3,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,2,2,5,-1,2,0,19.45,1,5,26,6
19625,2020,1,2020-07-14,C-250,QUART,Girones,1,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Envestida (frontal lateral),-1,0,2,4,2,2,1,5.43,2,2,14,7
19626,2020,1,2020-08-03,SE,VIC,Osona,3,0,1,0,1,0,1,0,0,0,0,0,0,20.0,0.0,0,2,Carril bici,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,1,Caiguda en la via,-1,2,2,5,-1,2,1,19.1,1,0,3,8
19627,2020,1,2020-07-07,SE,BARCELONA,Barcelones,3,0,1,0,1,0,0,0,0,0,1,0,0,100.0,0.0,1,-1,Carril bus,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,Caiguda en la via,2,2,2,5,-1,2,1,22.0,2,0,7,7
